SIDO,VISIT_AREA_NM,GUNGU,EUPMYEON,VISIT_AREA_TYPE_CD,RESIDENCE_TIME_MIN_mean,RCMDTN_INTENTION_mean,REVISIT_YN_mean,TRAVEL_COMPANIONS_NUM_mean,REVISIT_INTENTION_mean
전남,주포지구한옥전원마을,함평군,함평읍,7.0,30.0,3.5,0.0,1.0,3.5
전남,돌머리해수욕장,함평군,함평읍,1.0,45.0,3.5,0.0,0.75,3.25
전남,좌수영음식문화거리,여수시,중앙동,4.0,45.0,3.5,0.0,1.0,3.5
충남,몽산포먹거리수산,태안군,남면,4.0,60.0,5.0,0.5,1.0,5.0
충남,안면도 백사장대하축제,태안군,안면읍,8.0,70.0,2.333333333333333,0.3333333333333333,2.0,2.333333333333333
전북,상하농원,고창군,상하면,1.0,82.5,4.5,0.5,1.25,4.5
전북,고창모양성제,고창군,고창읍,8.0,60.0,4.0,0.5,1.5,4.0
충남,백제문화제 공주행사장,공주시,신관동,8.0,138.0,4.8,0.8,2.4,4.8
전북,왕궁리유적,익산시,왕궁면,2.0,75.0,3.5,0.0,0.5,3.0
전북,금산사,김제시,금산면,2.0,60.0,5.0,0.0,1.0,5.0
전남,세연정,완도군,보길면,2.0,60.0,4.5,0.0,1.0,5.0
충북,수옥폭포,괴산군,연풍면,1.0,45.0,4.5,0.0,2.0,4.5
세종특별자치시,베어트리파크,전동면,송성리,1.0,165.0,4.5,1.0,1.5,4.5
충북,드림레저 패러글라이딩,단양군,단양읍,5.0,45.0,4.0,0.0,1.0,4.0
전남,대흥사,해남군,삼산면,2.0,105.0,4.5,0.5,1.5,4.5
충남,마곡사,공주시,사곡면,2.0,78.0,4.8,0.2,1.6,4.8
전북,내장사,정읍시,내장동,2.0,45.0,4.5,0.5,1.0,4.5
충남,예산장터삼국축제,예산군,예산읍,8.0,150.0,3.5,0.5,5.5,3.5
광주,국립광주박물관,북구,매곡동,2.0,97.5,4.75,0.0,0.5,4.75
전북,전주월드컵경기장,전주시,덕진구,5.0,210.0,5.0,0.0,1.0,5.0
충남,광천전통시장,홍성군,광천읍,4.0,105.0,4.5,0.0,2.0,4.0
전남,백길해수욕장,신안군,자은면,1.0,45.0,4.5,0.0,3.0,4.5
제주특별자치도,산방산,서귀포시,안덕면,1.0,50.0,4.25,0.375,1.375,4.125
충남,공주 무령왕릉과 왕릉원,공주시,웅진동,2.0,90.0,5.0,0.0,1.5,5.0
전남,성옥기념관,목포시,유달동,3.0,45.0,4.0,0.0,1.5,4.0
전남,목포 근대역사문화공간,목포시,중앙동2가,2.0,45.0,3.5,0.0,1.5,3.5
충남,국립공주박물관,공주시,웅진동,2.0,48.0,4.6,0.0,1.8,3.8
전남,송광사,순천시,송광면,2.0,120.0,4.333333333333333,0.3333333333333333,2.6666666666666665,4.333333333333333
전남,순천문화의거리,순천시,행동,4.0,110.0,5.0,0.3333333333333333,0.6666666666666666,5.0
대전,유림공원,유성구,봉명동,8.0,42.0,3.6,0.0,0.2,3.4
충북,배론성지,제천시,봉양읍,2.0,55.71428571428572,4.714285714285714,0.0,1.7142857142857142,4.571428571428571
전남,백련사,강진군,도암면,2.0,50.0,5.0,0.0,5.333333333333333,5.0
충북,발산공원,청주시,흥덕구,1.0,30.0,3.5,0.0,0.5,2.5
충남,시루굴,서천군,서천읍,7.0,75.0,5.0,0.5,0.0,5.0
충북,수생식물학습원,옥천군,군북면,1.0,90.0,4.8,0.2,1.2,4.6
전남,슈가브리움 슈가요트마리나,여수시,돌산읍,3.0,30.0,4.5,0.0,1.0,4.0
충북,월류봉,영동군,황간면,2.0,50.0,3.6666666666666665,0.3333333333333333,1.0,3.6666666666666665
