TRAVEL_ID,VISIT_AREA_NM,SIDO,GUNGU,EUPMYEON,VISIT_AREA_TYPE_CD,DGSTFN,REVISIT_INTENTION,RCMDTN_INTENTION,RESIDENCE_TIME_MIN,REVISIT_YN,TRAVELER_ID,TRAVEL_MISSION_PRIORITY,GENDER,AGE_GRP,INCOME,TRAVEL_STYL_1,TRAVEL_STYL_2,TRAVEL_STYL_3,TRAVEL_STYL_4,TRAVEL_STYL_5,TRAVEL_STYL_6,TRAVEL_STYL_7,TRAVEL_STYL_8,TRAVEL_MOTIVE_1,TRAVEL_NUM,TRAVEL_COMPANIONS_NUM
a_a001226,전주식당,인천,미추홀구,숭의동,11.0,4.0,4.0,4.0,30.0,0,a001226,6,여,30,4,3,2,3,6,4,3,7,1,8.0,4,0
a_a010193,미투,인천,중구,북성동1가,11.0,4.0,4.0,4.0,30.0,0,a010193,4,남,40,8,4,3,3,4,4,4,3,5,7.0,2,0
a_a010193,연경 차이나타운본점,인천,중구,북성동3가,11.0,4.0,4.0,4.0,30.0,0,a010193,4,남,40,8,4,3,3,4,4,4,3,5,7.0,2,0
a_a000056,장안통닭,경기,수원시,팔달구,11.0,5.0,4.0,4.0,60.0,0,a000056,3,여,50,6,6,4,3,4,4,4,2,2,1.0,1,0
a_a000018,갈비1987,경기,포천시,이동면,11.0,4.0,3.0,4.0,120.0,0,a000018,8,여,40,4,2,2,2,5,3,1,3,4,1.0,1,3
a_a004683,행궁빙수,경기,수원시,팔달구,11.0,3.0,3.0,3.0,30.0,0,a004683,3,남,40,7,1,1,3,5,2,5,5,5,8.0,1,4
a_a004683,진미통닭,경기,수원시,팔달구,11.0,4.0,4.0,4.0,30.0,0,a004683,3,남,40,7,1,1,3,5,2,5,5,5,8.0,1,4
a_a002830,관동오리진,인천,중구,관동1가,11.0,5.0,5.0,5.0,60.0,0,a002830,9,남,30,2,1,1,1,1,4,1,5,4,8.0,2,2
a_a002830,청춘조개 월미도직영점,인천,중구,북성동1가,11.0,3.0,3.0,3.0,90.0,0,a002830,9,남,30,2,1,1,1,1,4,1,5,4,8.0,2,2
a_a002830,신승반점 본점,인천,중구,북성동2가,11.0,5.0,5.0,5.0,90.0,0,a002830,9,남,30,2,1,1,1,1,4,1,5,4,8.0,2,2
a_a003692,조무락닭갈비,경기,가평군,가평읍,11.0,4.0,4.0,4.0,90.0,0,a003692,1,여,50,3,1,1,1,4,3,4,2,5,3.0,3,1
a_a003692,이디야커피 가평역점,경기,가평군,가평읍,11.0,5.0,4.0,4.0,30.0,1,a003692,1,여,50,3,1,1,1,4,3,4,2,5,3.0,3,1
a_a004915,일산칼국수 본점,경기,고양시,일산동구,11.0,5.0,5.0,5.0,30.0,1,a004915,21,여,40,7,3,5,1,3,3,1,5,1,6.0,1,0
a_a003510,유치회관,경기,수원시,팔달구,11.0,5.0,4.0,5.0,30.0,0,a003510,3,여,30,4,2,2,2,4,4,2,2,4,1.0,2,1
a_a018116,테라로사 서종점,경기,양평군,서종면,11.0,3.0,3.0,3.0,60.0,0,a018116,1,남,60,3,2,4,2,3,3,3,3,6,1.0,1,1
a_a004807,동동국수 본점,경기,광주시,곤지암읍,11.0,4.0,4.0,4.0,60.0,0,a004807,21,남,30,6,2,1,1,3,6,3,6,7,2.0,1,3
a_a004807,태화산명가,경기,광주시,곤지암읍,11.0,4.0,4.0,4.0,30.0,0,a004807,21,남,30,6,2,1,1,3,6,3,6,7,2.0,1,3
a_a006803,행궁빙수,경기,수원시,팔달구,11.0,5.0,5.0,5.0,60.0,0,a006803,3,여,20,4,3,2,2,6,6,3,6,5,7.0,14,0
a_a010215,맥도날드 고양삼송DT점,경기,고양시,덕양구,11.0,4.0,5.0,5.0,30.0,0,a010215,6,여,40,1,2,3,5,3,5,5,5,4,7.0,6,1
a_a006449,포레스트아웃팅스 송도점,인천,연수구,옥련동,11.0,5.0,5.0,5.0,240.0,0,a006449,1,여,30,6,3,2,1,1,4,4,3,4,1.0,4,1
a_a014856,남이섬안반지닭갈비 1호점,경기,가평군,가평읍,11.0,5.0,5.0,5.0,30.0,0,a014856,1,남,30,5,5,3,3,4,3,6,5,5,1.0,1,0
a_a000172,동화가든 본점,강원,강릉시,초당동,11.0,4.0,1.0,3.0,120.0,0,a000172,2,남,30,4,7,1,1,1,7,7,2,4,1.0,1,0
a_a006232,원조이동김미자할머니갈비,경기,포천시,이동면,11.0,5.0,5.0,5.0,60.0,0,a006232,2,남,20,3,2,2,1,6,3,2,6,2,7.0,1,1
a_a003778,모나미카레,경기,수원시,팔달구,11.0,5.0,5.0,5.0,30.0,0,a003778,3,남,20,5,3,2,2,5,2,5,5,3,7.0,2,0
a_a003778,정지영커피로스터즈 행궁본점,경기,수원시,팔달구,11.0,3.0,1.0,3.0,60.0,0,a003778,3,남,20,5,3,2,2,5,2,5,5,3,7.0,2,0
a_a006820,미미옥 신용산점,서울,용산구,한강로3가,11.0,4.0,4.0,4.0,120.0,0,a006820,21,여,20,3,5,5,5,3,3,6,6,7,2.0,5,1
a_a007013,태화산명가,경기,광주시,곤지암읍,11.0,4.0,4.0,4.0,60.0,0,a007013,2,남,30,6,6,2,1,3,5,3,5,6,3.0,1,1
a_a003077,까몬 행궁본점,경기,수원시,팔달구,11.0,4.0,4.0,4.0,60.0,0,a003077,3,여,40,5,2,2,2,3,5,3,3,3,7.0,6,2
a_a003077,장안통닭,경기,수원시,팔달구,11.0,4.0,4.0,4.0,60.0,0,a003077,3,여,40,5,2,2,2,3,5,3,3,3,7.0,6,2
a_a001881,우래옥 본점,서울,중구,주교동,11.0,5.0,4.0,5.0,30.0,0,a001881,10,여,30,1,7,4,1,1,2,7,2,7,1.0,2,0
a_a002853,두메산골,경기,이천시,백사면,11.0,5.0,5.0,5.0,60.0,0,a002853,3,남,50,9,1,1,1,2,7,7,1,7,1.0,2,1
a_a000670,남이섬안반지닭갈비 1호점,경기,가평군,가평읍,11.0,4.0,3.0,4.0,30.0,0,a000670,6,남,20,5,5,6,6,4,5,5,5,5,7.0,1,3
a_a014096,미미옥 신용산점,서울,용산구,한강로3가,11.0,4.0,3.0,3.0,60.0,0,a014096,3,여,30,4,4,6,2,2,6,1,7,6,7.0,2,0
a_a011104,용성통닭,경기,수원시,팔달구,11.0,4.0,4.0,4.0,60.0,0,a011104,3,남,40,7,1,1,1,5,5,1,2,7,3.0,2,1
a_a011104,이나경송탄부대찌개,경기,수원시,팔달구,11.0,4.0,4.0,4.0,90.0,0,a011104,3,남,40,7,1,1,1,5,5,1,2,7,3.0,2,1
a_a004963,안스베이커리 송도점,인천,연수구,송도동,11.0,3.0,3.0,3.0,30.0,0,a004963,4,여,30,4,2,4,1,2,4,4,4,1,1.0,4,0
a_a001591,리버레인,경기,가평군,청평면,11.0,4.0,4.0,4.0,60.0,0,a001591,5,여,20,2,2,2,2,2,2,4,5,7,7.0,7,3
a_a017657,스타벅스 더양평DTR,경기,양평군,양평읍,11.0,4.0,4.0,4.0,60.0,0,a017657,21,남,30,5,1,4,3,3,3,3,6,6,4.0,2,0
a_a011446,브레디 포스트,서울,용산구,한강로2가,11.0,4.0,2.0,3.0,30.0,0,a011446,1,여,30,4,6,2,5,2,1,5,5,4,2.0,2,3
a_a008134,스타벅스 판교알파돔타워,경기,성남시,분당구,11.0,5.0,5.0,5.0,30.0,0,a008134,1,남,30,5,1,1,2,2,4,1,4,6,5.0,1,0
a_a002826,산정호수 빵명장,경기,포천시,영북면,11.0,4.0,4.0,4.0,60.0,0,a002826,8,남,20,4,5,2,6,2,2,2,6,2,3.0,1,1
a_a005166,이터스 롯데타임빌라스점,경기,의왕시,학의동,11.0,5.0,5.0,5.0,60.0,1,a005166,1,여,30,5,6,6,6,3,2,6,1,7,2.0,1,2
a_a011423,마할로,서울,용산구,이태원동,11.0,5.0,3.0,4.0,60.0,0,a011423,4,남,20,2,4,3,1,5,5,6,7,6,2.0,1,1
a_a002674,가람,경기,양평군,양서면,11.0,4.0,4.0,4.0,90.0,0,a002674,5,남,40,6,4,7,3,2,4,3,6,5,3.0,1,3
a_a006412,포레스트아웃팅스 송도점,인천,연수구,옥련동,11.0,4.0,4.0,4.0,180.0,0,a006412,1,여,30,4,6,1,1,1,1,1,1,1,1.0,1,0
a_a005238,팔당초계국수 본점,경기,남양주시,와부읍,11.0,4.0,4.0,4.0,60.0,0,a005238,3,여,30,5,2,7,3,5,3,4,3,3,2.0,6,0
c_c006112,커스텀커피 더하우스,경기,용인시,처인구,11.0,4.0,3.0,4.0,30.0,0,c006112,2,남,30,4,6,3,1,5,5,6,2,7,3.0,1,1
a_a009619,갈비1987,경기,포천시,이동면,11.0,5.0,4.0,4.0,60.0,0,a009619,12,남,20,4,3,2,3,3,5,4,6,4,2.0,1,1
a_a018087,덕후선생 광화문점,서울,종로구,청진동,11.0,5.0,4.0,4.0,60.0,0,a018087,21,여,30,4,1,2,2,4,3,3,3,4,2.0,4,0
c_c002932,용성통닭,경기,수원시,팔달구,11.0,5.0,5.0,5.0,60.0,0,c002932,4,남,20,5,2,1,1,1,1,1,1,5,1.0,2,0
a_a004157,오핀베이커리 양주점,경기,양주시,장흥면,11.0,4.0,4.0,4.0,90.0,0,a004157,8,여,20,4,5,2,2,1,2,6,6,7,2.0,1,1
a_a013755,블루보틀 광화문 카페,서울,종로구,서린동,11.0,5.0,5.0,5.0,60.0,1,a013755,1,여,40,1,7,7,4,1,1,1,1,1,6.0,2,2
a_a006771,더수제비 남양주본점,경기,남양주시,조안면,11.0,4.0,3.0,5.0,30.0,0,a006771,27,남,20,6,2,2,3,3,5,2,6,6,2.0,1,0
a_a005154,두부공방,경기,광주시,남한산성면,11.0,4.0,4.0,4.0,30.0,0,a005154,3,여,30,1,2,1,1,1,1,2,1,6,7.0,10,0
a_a007294,황생가칼국수,서울,종로구,소격동,11.0,4.0,4.0,4.0,60.0,0,a007294,3,여,40,5,5,4,4,1,1,3,1,5,8.0,3,0
a_a007596,더티트렁크,경기,파주시,문발동,11.0,4.0,4.0,4.0,90.0,0,a007596,2,남,20,4,3,2,2,3,6,4,7,7,2.0,2,1
d_d000936,카페숨,경기,포천시,소흘읍,11.0,3.0,4.0,4.0,120.0,0,d000936,3,여,30,4,1,1,1,2,7,1,2,7,3.0,1,2
b_b007934,허브아일랜드 아테네홀 레스토랑,경기,포천시,신북면,11.0,5.0,5.0,5.0,60.0,0,b007934,21,여,40,4,4,4,2,6,4,4,2,6,2.0,2,1
a_a000997,런던베이글뮤지엄 안국점,서울,종로구,계동,11.0,5.0,5.0,5.0,30.0,0,a000997,3,여,60,5,4,2,2,1,1,7,6,6,1.0,1,0
a_a000997,스타벅스 북촌로점,서울,종로구,계동,11.0,5.0,5.0,5.0,30.0,0,a000997,3,여,60,5,4,2,2,1,1,7,6,6,1.0,1,0
a_a018234,두물머리연핫도그,경기,양평군,양서면,11.0,5.0,5.0,5.0,30.0,1,a018234,11,여,30,4,6,6,6,6,2,3,4,6,1.0,1,1
a_a000973,온센 본점,인천,중구,송학동3가,11.0,4.0,4.0,3.0,30.0,0,a000973,4,여,40,7,2,6,3,2,2,2,2,6,7.0,1,1
a_a000973,할리스 인천한옥마을점,인천,연수구,송도동,11.0,4.0,4.0,4.0,30.0,0,a000973,4,여,40,7,2,6,3,2,2,2,2,6,7.0,1,1
a_a007918,말똥도넛 파주점,경기,파주시,신촌동,11.0,4.0,3.0,3.0,30.0,0,a007918,2,남,20,5,6,6,6,5,5,2,2,6,10.0,2,1
a_a007918,더티트렁크,경기,파주시,문발동,11.0,5.0,5.0,5.0,60.0,0,a007918,2,남,20,5,6,6,6,5,5,2,2,6,10.0,2,1
a_a003061,포비 디엠지점,경기,파주시,문산읍,11.0,3.0,4.0,4.0,30.0,0,a003061,8,여,20,5,2,2,1,4,5,2,5,6,2.0,4,1
a_a009433,리버레인,경기,가평군,청평면,11.0,5.0,5.0,5.0,60.0,0,a009433,2,여,20,4,2,1,2,4,4,3,3,5,3.0,7,4
a_a000556,서해바다,경기,화성시,서신면,11.0,5.0,4.0,4.0,30.0,0,a000556,22,남,40,11,1,2,1,2,4,2,4,6,3.0,1,14
a_a005184,중화루,인천,중구,중앙동4가,11.0,4.0,4.0,4.0,60.0,0,a005184,4,남,50,8,1,1,1,4,4,4,4,6,3.0,1,2
a_a001932,롯데리아 서울역사점,서울,중구,봉래동2가,11.0,5.0,5.0,5.0,60.0,1,a001932,3,여,60,4,1,1,7,5,5,6,7,4,3.0,1,1
a_a008638,가평달맞이빵,경기,가평군,상면,11.0,5.0,5.0,5.0,30.0,0,a008638,2,여,40,3,2,3,5,3,2,2,1,2,3.0,10,2
a_a001377,평화식당,경기,가평군,북면,11.0,4.0,4.0,4.0,60.0,0,a001377,8,여,40,5,2,1,1,1,1,1,2,3,2.0,10,5
a_a005766,송원,경기,가평군,상면,11.0,3.0,2.0,2.0,60.0,0,a005766,2,여,30,4,3,1,1,2,4,3,3,4,1.0,10,3
a_a003189,청산명가(청산별미),경기,포천시,신북면,11.0,5.0,5.0,5.0,120.0,0,a003189,2,남,50,6,2,4,2,3,2,3,3,5,1.0,4,1
a_a005100,윤쉐프정직한제빵소,경기,양주시,만송동,11.0,5.0,5.0,5.0,60.0,0,a005100,9,남,40,6,1,1,3,2,2,6,6,2,3.0,4,1
a_a005084,진미통닭,경기,수원시,팔달구,11.0,3.0,2.0,2.0,60.0,0,a005084,26,여,30,4,2,4,1,6,5,6,2,6,3.0,4,1
a_a007624,진미통닭,경기,수원시,팔달구,11.0,5.0,5.0,5.0,60.0,0,a007624,9,남,40,2,4,4,4,6,4,4,3,4,2.0,4,0
a_a007824,율이랑,경기,남양주시,조안면,11.0,4.0,3.0,3.0,60.0,0,a007824,3,남,50,6,5,3,4,3,3,5,3,3,3.0,3,3
a_a010568,스타벅스 동탄라크몽점,경기,화성시,송동,11.0,5.0,5.0,5.0,30.0,0,a010568,1,여,20,4,1,7,1,1,1,1,7,4,2.0,5,0
a_a010028,망향비빔국수 궁평본점,경기,연천군,청산면,11.0,4.0,4.0,4.0,60.0,0,a010028,11,남,40,5,6,2,2,4,6,6,2,2,8.0,2,2
a_a002396,카페 레이어드 안국점,서울,종로구,재동,11.0,5.0,5.0,5.0,30.0,0,a002396,1,여,20,4,2,4,1,4,3,7,2,7,2.0,1,0
a_a007078,중화루,인천,중구,중앙동4가,11.0,5.0,5.0,5.0,60.0,1,a007078,3,여,20,1,6,3,2,5,6,2,3,6,1.0,5,1
a_a007171,월송유로베이커리앤로스터리,강원,춘천시,서면,11.0,4.0,5.0,4.0,90.0,0,a007171,2,남,20,4,4,6,1,5,6,3,5,6,3.0,2,3
a_a000700,조무락닭갈비,경기,가평군,가평읍,11.0,5.0,5.0,5.0,60.0,0,a000700,23,남,30,4,4,1,2,5,1,5,6,3,2.0,1,1
a_a001749,케이슨24,인천,연수구,송도동,11.0,5.0,4.0,4.0,90.0,0,a001749,4,여,30,5,4,2,2,3,3,4,7,4,1.0,2,1
b_b007029,카자구루마,경기,수원시,팔달구,11.0,3.0,2.0,2.0,60.0,0,b007029,3,여,20,3,3,2,4,5,3,3,2,5,1.0,1,1
a_a004698,하우스베이커리,경기,양평군,서종면,11.0,3.0,2.0,4.0,90.0,0,a004698,13,여,30,4,1,1,4,2,4,2,3,7,1.0,10,1
a_a004698,원조양평해장국,경기,양평군,양평읍,11.0,5.0,5.0,5.0,60.0,0,a004698,13,여,30,4,1,1,4,2,4,2,3,7,1.0,10,1
a_a000016,오레노라멘 강남점,서울,강남구,역삼동,11.0,5.0,5.0,5.0,30.0,0,a000016,6,남,30,2,2,3,3,5,3,5,2,5,7.0,6,0
a_a000016,멜로워 성수플래그쉽,서울,성동구,성수동2가,11.0,5.0,5.0,5.0,30.0,0,a000016,6,남,30,2,2,3,3,5,3,5,2,5,7.0,6,0
a_a007270,관동오리진,인천,중구,관동1가,11.0,3.0,2.0,3.0,30.0,0,a007270,4,남,30,4,2,2,2,4,5,4,6,5,8.0,2,0
a_a007270,럭키차이나,인천,중구,북성동3가,11.0,3.0,2.0,3.0,30.0,0,a007270,4,남,30,4,2,2,2,4,5,4,6,5,8.0,2,0
a_a017968,핀치,서울,종로구,누하동,11.0,5.0,5.0,5.0,30.0,0,a017968,3,남,40,6,3,2,1,2,4,3,3,6,2.0,3,1
a_a017968,아키비스트,서울,종로구,효자동,11.0,5.0,5.0,5.0,30.0,0,a017968,3,남,40,6,3,2,1,2,4,3,3,6,2.0,3,1
a_a002664,테라로사 서종점,경기,양평군,서종면,11.0,4.0,3.0,4.0,60.0,0,a002664,25,남,30,6,6,6,6,2,2,6,2,3,1.0,1,5
a_a012199,엔틸로프,경기,안산시,단원구,11.0,4.0,2.0,4.0,150.0,0,a012199,26,여,20,4,5,2,5,2,2,5,2,3,3.0,1,1
a_a005682,진미통닭,경기,수원시,팔달구,11.0,3.0,3.0,3.0,30.0,0,a005682,3,여,50,5,3,3,3,3,3,3,3,5,2.0,10,1
a_a003248,둘레길숯불닭갈비,경기,가평군,가평읍,11.0,2.0,2.0,2.0,60.0,0,a003248,8,여,20,5,2,1,4,6,6,3,6,4,1.0,5,1
a_a003125,물레,경기,화성시,서신면,11.0,5.0,5.0,5.0,120.0,0,a003125,26,여,30,4,2,4,2,3,4,2,5,6,3.0,1,5
a_a006014,토담,경기,광주시,곤지암읍,11.0,3.0,2.0,3.0,60.0,0,a006014,2,여,60,4,2,6,1,3,4,2,6,7,7.0,1,6
a_a002710,철원막국수,강원,철원군,갈말읍,11.0,4.0,4.0,4.0,60.0,0,a002710,12,남,50,7,6,2,4,4,2,5,2,2,2.0,2,2
a_a002123,우드앤브릭 재동점,서울,종로구,재동,11.0,4.0,3.0,3.0,30.0,0,a002123,3,여,20,5,2,1,3,2,3,4,5,6,1.0,10,0
a_a005831,부손항아리막국수,경기,가평군,설악면,11.0,5.0,5.0,5.0,30.0,1,a005831,23,남,40,9,4,1,2,1,2,2,1,5,2.0,1,2
a_a005831,부손항아리막국수,경기,가평군,설악면,11.0,5.0,5.0,5.0,60.0,0,a005831,23,남,40,9,4,1,2,1,2,2,1,5,2.0,1,2
a_a000535,니드썸레스트,경기,가평군,가평읍,11.0,5.0,5.0,5.0,60.0,0,a000535,23,남,30,5,1,4,4,5,4,5,6,1,2.0,1,3
a_a000222,정지영커피로스터즈 행궁본점,경기,수원시,팔달구,11.0,5.0,5.0,5.0,60.0,0,a000222,3,여,30,4,6,2,2,2,6,6,1,6,3.0,2,1
a_a002888,산정호수 빵명장,경기,포천시,영북면,11.0,5.0,5.0,4.0,30.0,0,a002888,2,여,30,1,2,3,5,5,6,6,6,2,1.0,2,3
a_a007394,에버랜드 한가람,경기,용인시,처인구,11.0,5.0,5.0,5.0,30.0,1,a007394,1,여,20,4,4,2,2,2,6,2,1,7,7.0,1,1
a_a005679,아웃백스테이크하우스 하남스타필드점,경기,하남시,신장동,11.0,5.0,5.0,5.0,60.0,1,a005679,1,여,40,6,1,1,1,1,1,1,1,3,2.0,1,2
a_a010143,번지없는주막,경기,광주시,도척면,11.0,4.0,3.0,4.0,60.0,0,a010143,2,남,30,8,4,2,1,2,4,6,5,2,3.0,3,1
a_a001179,망향비빔국수 궁평본점,경기,연천군,청산면,11.0,5.0,5.0,5.0,30.0,1,a001179,8,남,40,7,4,4,6,4,2,3,2,5,3.0,10,3
a_a007034,만리성,경기,이천시,부발읍,11.0,5.0,4.0,5.0,60.0,1,a007034,21,여,40,4,3,3,2,3,3,4,2,2,4.0,2,3
a_a004864,선바위메밀장터 본점,경기,과천시,과천동,11.0,4.0,4.0,4.0,30.0,1,a004864,2,여,20,4,2,3,2,2,2,2,6,4,1.0,2,1
a_a001934,개항면,인천,중구,경동,11.0,4.0,4.0,4.0,30.0,1,a001934,5,여,30,2,2,2,2,5,4,6,4,3,3.0,1,3
a_a003219,웨스틴조선서울 아리아,서울,중구,소공동,11.0,5.0,5.0,5.0,60.0,1,a003219,6,여,40,3,5,1,4,2,5,3,7,4,1.0,3,1
a_a008046,유가네칼국수,경기,안산시,단원구,11.0,5.0,5.0,5.0,60.0,1,a008046,22,여,30,3,6,3,6,6,6,7,6,7,5.0,3,3
a_a001213,연경 차이나타운본점,인천,중구,북성동3가,11.0,3.0,3.0,3.0,60.0,0,a001213,5,남,40,6,2,2,2,3,6,4,1,5,3.0,2,3
a_a007182,별이네카페,경기,수원시,팔달구,11.0,4.0,4.0,4.0,120.0,0,a007182,3,남,30,6,2,2,4,4,2,4,5,4,3.0,4,3
a_a003729,빵공원,경기,과천시,과천동,11.0,4.0,4.0,4.0,30.0,0,a003729,6,여,30,1,7,4,5,2,4,5,2,6,8.0,1,0
a_a001835,태화산명가,경기,광주시,곤지암읍,11.0,3.0,3.0,3.0,60.0,0,a001835,2,여,40,7,2,2,2,3,1,2,2,4,2.0,10,0
a_a002735,만의골느티나무집,인천,남동구,장수동,11.0,3.0,2.0,2.0,60.0,0,a002735,1,여,30,4,1,7,1,4,7,1,7,1,3.0,1,1
a_a003226,땀땀,서울,강남구,역삼동,11.0,5.0,4.0,4.0,60.0,0,a003226,6,여,20,2,4,4,2,3,4,3,3,2,1.0,3,1
a_a005273,세라비한옥카페,경기,연천군,군남면,11.0,5.0,5.0,5.0,60.0,0,a005273,3,남,30,5,2,2,2,4,6,3,3,2,1.0,1,2
a_a005273,어락,경기,연천군,전곡읍,11.0,5.0,5.0,5.0,30.0,0,a005273,3,남,30,5,2,2,2,4,6,3,3,2,1.0,1,2
a_a010060,보스코,경기,파주시,상지석동,11.0,5.0,5.0,5.0,30.0,0,a010060,1,남,40,5,4,4,4,5,7,4,4,4,3.0,1,3
a_a005469,감자옹심이,경기,남양주시,진건읍,11.0,4.0,3.0,4.0,60.0,0,a005469,21,남,60,1,6,6,3,3,6,6,3,3,10.0,7,0
a_a017669,비스트로주라,서울,마포구,서교동,11.0,5.0,4.0,4.0,30.0,0,a017669,11,여,30,1,7,7,7,1,1,1,1,7,8.0,2,0
a_a004583,이디야커피 가평역점,경기,가평군,가평읍,11.0,4.0,4.0,4.0,30.0,0,a004583,5,여,30,4,4,5,2,2,2,6,6,2,3.0,1,1
a_a006485,허브아일랜드 한탄강점,경기,포천시,영북면,11.0,4.0,4.0,4.0,60.0,0,a006485,3,여,50,4,4,4,4,4,4,4,4,7,3.0,4,1
a_a007820,통나무집 숯불닭갈비,강원,춘천시,신북읍,11.0,3.0,2.0,3.0,90.0,0,a007820,3,여,50,1,2,5,1,6,6,7,3,4,3.0,3,1
a_a004739,할매춘천닭갈비,경기,가평군,가평읍,11.0,3.0,3.0,3.0,60.0,0,a004739,2,남,30,3,1,4,1,7,5,5,1,7,3.0,1,1
a_a007159,유가네칼국수,경기,안산시,단원구,11.0,5.0,5.0,5.0,60.0,0,a007159,2,남,40,6,3,6,4,3,4,5,4,5,1.0,2,3
a_a017613,스타벅스 송파KT점,서울,송파구,신천동,11.0,4.0,4.0,4.0,30.0,0,a017613,1,여,40,3,3,4,4,5,5,5,3,4,2.0,5,1
a_a011478,라운지11,경기,화성시,향남읍,11.0,4.0,4.0,4.0,30.0,0,a011478,2,여,30,6,6,1,2,3,5,2,1,3,2.0,3,1
a_a007334,동동국수 본점,경기,광주시,곤지암읍,11.0,5.0,5.0,5.0,60.0,0,a007334,9,남,30,4,6,1,4,2,2,4,3,5,1.0,4,1
a_a003481,장수촌,경기,용인시,수지구,11.0,5.0,5.0,5.0,60.0,0,a003481,22,남,30,4,7,1,1,1,1,1,2,7,3.0,2,6
a_a002600,구봉양식장,경기,안산시,단원구,11.0,5.0,5.0,5.0,60.0,0,a002600,22,남,40,4,1,1,7,3,2,6,2,7,3.0,4,3
a_a000885,아티장베이커스 파주점,경기,파주시,광탄면,11.0,2.0,2.0,2.0,30.0,0,a000885,6,남,40,5,1,4,1,4,1,2,3,4,2.0,4,1
a_a017847,호수앉기,경기,용인시,기흥구,11.0,5.0,5.0,5.0,90.0,0,a017847,1,여,40,6,2,2,2,2,6,2,5,3,1.0,4,0
a_a005694,카페 얼트,인천,중구,중산동,11.0,5.0,5.0,5.0,90.0,0,a005694,22,남,30,6,1,1,1,1,1,1,4,7,1.0,2,0
a_a002003,카자구루마,경기,수원시,팔달구,11.0,2.0,2.0,2.0,60.0,0,a002003,3,여,20,3,2,2,2,2,2,2,2,6,1.0,1,1
a_a002003,버터북 행궁점,경기,수원시,팔달구,11.0,3.0,3.0,3.0,30.0,0,a002003,3,여,20,3,2,2,2,2,2,2,2,6,1.0,1,1
a_a002003,진미통닭,경기,수원시,팔달구,11.0,1.0,5.0,5.0,30.0,0,a002003,3,여,20,3,2,2,2,2,2,2,2,6,1.0,1,1
a_a009397,남이섬안반지닭갈비 1호점,경기,가평군,가평읍,11.0,4.0,4.0,3.0,60.0,0,a009397,2,여,30,3,4,3,2,2,3,2,3,2,1.0,2,1
b_b009808,형제칼국수,강원,강릉시,교동,11.0,4.0,3.0,4.0,30.0,0,b009808,21,여,40,3,2,3,3,4,3,4,6,5,1.0,5,0
b_b009808,강릉해파랑물회,강원,강릉시,강문동,11.0,3.0,2.0,2.0,30.0,0,b009808,21,여,40,3,2,3,3,4,3,4,6,5,1.0,5,0
b_b009808,동화가든 본점,강원,강릉시,초당동,11.0,4.0,4.0,4.0,30.0,0,b009808,21,여,40,3,2,3,3,4,3,4,6,5,1.0,5,0
b_b009808,스타벅스 강릉강문해변점,강원,강릉시,강문동,11.0,4.0,4.0,4.0,120.0,0,b009808,21,여,40,3,2,3,3,4,3,4,6,5,1.0,5,0
b_b009808,카페툇마루,강원,강릉시,초당동,11.0,4.0,3.0,4.0,30.0,0,b009808,21,여,40,3,2,3,3,4,3,4,6,5,1.0,5,0
b_b011289,카페감자밭 본점,강원,춘천시,신북읍,11.0,4.0,4.0,4.0,60.0,0,b011289,28,여,40,5,4,1,4,1,1,7,1,3,1.0,1,1
b_b014367,전주식당,강원,양구군,양구읍,11.0,5.0,5.0,5.0,30.0,0,b014367,6,여,30,5,3,4,1,3,5,5,2,7,7.0,2,3
b_b004590,실비막국수,강원,춘천시,소양로2가,11.0,5.0,4.0,4.0,60.0,0,b004590,2,여,30,1,6,4,4,2,4,4,5,5,1.0,2,2
b_b010240,팔도식당,강원,정선군,정선읍,11.0,5.0,4.0,5.0,30.0,0,b010240,23,여,40,1,1,6,2,2,4,2,3,7,2.0,2,3
b_b009358,테라로사 커피공장 강릉본점,강원,강릉시,구정면,11.0,5.0,5.0,5.0,60.0,1,b009358,1,남,30,5,4,7,2,1,1,7,7,7,3.0,2,1
b_b005653,천황식당,경남,진주시,대안동,11.0,5.0,5.0,5.0,30.0,0,b005653,3,남,20,1,6,3,2,4,4,5,2,5,2.0,5,1
b_b016469,자연을담은두부,강원,원주시,문막읍,11.0,5.0,5.0,5.0,90.0,0,b016469,1,남,30,5,4,4,5,2,5,5,5,6,8.0,1,1
b_b002044,마라도회식당,경북,포항시,북구,11.0,5.0,5.0,5.0,60.0,0,b002044,5,남,20,5,1,3,4,5,2,2,2,3,3.0,1,3
b_b005469,스타벅스 경주터미널DT점,경북,경주시,사정동,11.0,3.0,2.0,3.0,60.0,0,b005469,24,여,40,3,2,6,2,5,6,2,6,5,8.0,2,0
b_b005469,올바릇식당,경북,경주시,신평동,11.0,3.0,3.0,3.0,60.0,0,b005469,24,여,40,3,2,6,2,5,6,2,6,5,8.0,2,0
b_b005469,교리김밥 경주본점,경북,경주시,탑동,11.0,3.0,3.0,3.0,60.0,0,b005469,24,여,40,3,2,6,2,5,6,2,6,5,8.0,2,0
b_b006190,추필여국시,강원,속초시,조양동,11.0,5.0,5.0,5.0,60.0,0,b006190,2,남,30,4,4,1,6,4,4,6,2,4,1.0,6,1
