SIDO,VISIT_AREA_NM,GUNGU,EUPMYEON,VISIT_AREA_TYPE_CD,RESIDENCE_TIME_MIN_mean,RCMDTN_INTENTION_mean,REVISIT_YN_mean,TRAVEL_COMPANIONS_NUM_mean,REVISIT_INTENTION_mean
경기,해자연캠핑장,남양주시,오남읍,24.0,945.0,4.0,0.5,1.0,4.0
경기,한라비발디캠퍼스2차아파트,시흥시,배곧동,24.0,90.0,5.0,1.0,0.0,5.0
경기,W지우리조트,가평군,가평읍,24.0,397.5,5.0,0.25,2.0,5.0
강원,이팝리조트,춘천시,동내면,24.0,165.0,5.0,0.0,2.0,5.0
서울,코리아게스트하우스,종로구,화동,24.0,90.0,5.0,0.5,5.0,5.0
서울,올빛 게스트하우스,마포구,동교동,24.0,135.0,5.0,0.5,2.0,5.0
서울,오리엔스호텔앤레지던스,중구,예장동,24.0,90.0,5.0,0.0,4.0,5.0
강원,쏠하우스,강릉시,안현동,24.0,165.0,4.0,1.0,1.0,4.0
강원,호텔코지,춘천시,소양로3가,24.0,105.0,3.5,0.0,1.0,3.0
제주특별자치도,나인스파빌,제주시,애월읍,24.0,228.0,3.6,0.0,2.0,3.4
서울,버틀러리 제이엘,마포구,동교동,24.0,37.5,4.75,0.0,1.0,4.75
강원,연곡해변 솔향기캠핑장,강릉시,연곡면,24.0,920.0,5.0,0.3333333333333333,1.6666666666666667,5.0
서울,조선팰리스 서울강남,강남구,역삼동,24.0,270.0,5.0,1.0,1.0,5.0
경기,곤지암리조트 L빌리지,광주시,도척면,24.0,60.0,5.0,0.5,1.0,5.0
경기,마이다스호텔&리조트,가평군,청평면,24.0,90.0,5.0,0.0,2.0,5.0
경기,샘이플펜션,가평군,가평읍,24.0,405.0,5.0,0.5,3.0,5.0
경기,디오르펜션,가평군,상면,24.0,120.0,3.0,0.0,1.0,2.0
경기,파주 그라체호텔 금촌점,파주시,금촌동,24.0,165.0,4.0,0.5,1.0,4.0
경기,블루힐모텔,평택시,현덕면,24.0,180.0,3.0,0.0,0.0,3.0
경기,아도니스아트힐호텔,포천시,신북면,24.0,150.0,5.0,0.5,1.0,5.0
경기,연인산리조트,가평군,북면,24.0,45.0,1.5,0.0,1.0,1.5
서울,몽호텔,종로구,관철동,24.0,930.0,1.0,0.0,2.0,1.0
경기,캠핑소리251,가평군,설악면,24.0,315.0,5.0,0.0,3.0,4.0
경기,호텔라엘르,고양시,덕양구,24.0,345.0,5.0,0.0,0.0,5.0
경기,호텔아르떼,수원시,팔달구,24.0,200.0,4.0,0.0,1.0,4.333333333333333
서울,코보스호텔,영등포구,여의도동,24.0,165.0,3.0,0.0,1.0,3.0
서울,이비스앰배서더 서울명동,중구,명동1가,24.0,210.0,5.0,0.0,1.0,5.0
서울,더플라자,중구,태평로2가,24.0,650.0,4.666666666666667,0.6666666666666666,1.0,4.666666666666667
서울,목시서울인사동,종로구,낙원동,24.0,75.0,4.5,1.0,1.0,4.5
서울,샘호텔,강동구,길동,24.0,750.0,3.5,0.5,0.0,4.5
서울,신라스테이 서대문,서대문구,미근동,24.0,70.0,2.0,0.3333333333333333,3.0,1.6666666666666667
경기,아띠 캠핑장,연천군,군남면,24.0,705.0,3.0,0.0,3.0,3.0
경기,지지밸리유명산장 오토캠핑장,가평군,설악면,24.0,250.0,5.0,1.0,3.0,5.0
서울,포포인츠 바이 쉐라톤 조선 서울명동,중구,저동2가,24.0,165.0,5.0,1.0,1.0,5.0
서울,JW메리어트동대문스퀘어서울,종로구,종로6가,24.0,547.5,5.0,0.75,7.0,5.0
서울,시그니엘 서울,송파구,신천동,24.0,160.0,5.0,0.0,2.0,5.0
경기,소노캄고양 웨스트타워,고양시,일산동구,24.0,165.0,1.0,1.0,3.0,1.0
경기,까사노블풀빌라,가평군,가평읍,24.0,195.0,3.5,0.0,3.0,3.5
경기,동탄센트럴파크오피스텔,화성시,반송동,24.0,135.0,5.0,1.0,1.0,5.0
서울,코트야드 바이메리어트 서울타임스퀘어,영등포구,영등포동4가,24.0,705.0,5.0,0.0,3.0,5.0
강원,낙산비치호텔,양양군,강현면,24.0,240.0,4.0,0.6666666666666666,0.6666666666666666,4.0
경기,어반스테이 동탄,화성시,반송동,24.0,390.0,5.0,0.0,3.0,4.5
인천,호텔더디자이너스 인천점,남동구,구월동,24.0,510.0,3.0,1.0,1.0,2.6666666666666665
경기,평택비전지웰푸르지오아파트,평택시,용이동,24.0,705.0,2.5,1.0,0.0,5.0
경기,산운마을2단지월든힐스,성남시,분당구,24.0,330.0,5.0,1.0,3.0,5.0
대구,루오호텔,수성구,대흥동,24.0,45.0,4.5,0.0,1.0,4.0
경기,마음농장위드스테이,남양주시,조안면,24.0,210.0,5.0,0.5,1.0,5.0
경기,그린힐펜션,포천시,영북면,24.0,180.0,5.0,0.0,1.0,5.0
서울,본동신동아아파트,동작구,본동,24.0,180.0,4.0,1.0,1.0,4.666666666666667
경기,호텔달,수원시,팔달구,24.0,40.0,5.0,0.6666666666666666,0.0,5.0
경기,힐링숲펜션,용인시,수지구,24.0,615.0,3.0,0.0,6.0,3.0
경기,하늘도화지펜션,포천시,이동면,24.0,195.0,3.0,0.0,3.0,3.0
인천,쉐라톤그랜드 인천호텔,연수구,송도동,24.0,30.0,5.0,1.0,2.0,4.5
경기,가평 숲으로가는길 펜션,가평군,상면,24.0,360.0,3.0,0.0,8.0,3.0
인천,아제라호텔,연수구,청학동,24.0,80.0,3.0,0.6666666666666666,0.0,2.6666666666666665
경기,양주패밀리캠핑장,양주시,삼숭동,24.0,855.0,4.0,0.5,13.0,4.0
경기,에쿠스모텔,수원시,장안구,24.0,810.0,2.0,0.0,1.0,2.0
서울,코트야드 바이메리어트 서울 보타닉파크,강서구,마곡동,24.0,126.0,4.0,0.6,2.0,4.0
인천,로얄엠포리움호텔,중구,중산동,24.0,165.0,3.25,0.0,1.0,3.5
경기,해슬리나인브릿지CC,여주시,연라동,24.0,465.0,4.5,1.0,3.0,4.5
서울,로이넷호텔 서울마포,마포구,도화동,24.0,225.0,4.0,0.0,0.0,4.0
강원,밀브릿지,평창군,진부면,24.0,660.0,5.0,0.0,3.0,5.0
부산,호텔1,수영구,광안동,24.0,360.0,3.0,0.3333333333333333,0.0,3.0
부산,오션투헤븐 호텔&스파,중구,남포동6가,24.0,285.0,5.0,0.5,0.0,5.0
부산,롯데호텔 부산,부산진구,부전동,24.0,82.5,5.0,0.25,3.0,5.0
부산,코오롱씨클라우드호텔,해운대구,중동,24.0,60.0,4.0,0.0,3.0,4.0
강원,한눈에바다펜션,강릉시,사천면,24.0,90.0,5.0,0.3333333333333333,0.0,5.0
강원,켄싱턴호텔 평창,평창군,진부면,24.0,454.2857142857143,3.857142857142857,0.5714285714285714,1.8571428571428568,3.7142857142857135
부산,그랜드조선 부산,해운대구,중동,24.0,180.0,4.8,0.0,2.6,4.6
강원,회동솔향캠핑장,정선군,정선읍,24.0,195.0,4.0,1.0,3.0,4.5
부산,녹천온천호텔,동래구,온천동,24.0,150.0,3.5,0.5,2.0,3.5
대구,대구메리어트호텔,동구,신천동,24.0,145.0,5.0,0.1666666666666666,1.0,5.0
강원,파크로쉬리조트앤웰니스,정선군,북평면,24.0,150.0,4.833333333333333,0.0,1.0,4.833333333333333
경북,코모도호텔 경주,경주시,신평동,24.0,130.0,4.0,0.0,2.0,4.0
강원,소노캄 델피노,고성군,토성면,24.0,210.0,4.0,0.3333333333333333,2.6666666666666665,4.0
강원,필그림게스트하우스,강릉시,강문동,24.0,210.0,5.0,0.0,0.0,5.0
대구,노마즈하우스오피스텔,중구,교동,24.0,120.0,4.0,0.0,1.0,4.0
부산,아난티코브,기장군,기장읍,24.0,540.0,5.0,1.0,4.0,5.0
강원,호텔 루이스,강릉시,옥천동,24.0,210.0,3.0,0.3333333333333333,0.0,3.0
경기,앤모텔,여주시,연양동,24.0,345.0,4.5,0.0,0.5,4.5
경북,아모르무인텔,문경시,점촌동,24.0,525.0,4.0,0.0,1.0,3.5
강원,스카이베이 경포,강릉시,강문동,24.0,180.0,4.0,0.0,1.0,4.0
경북,넘버25호텔 포항대잠점,포항시,남구,24.0,90.0,4.0,0.0,1.0,4.0
강원,쏠비치 삼척,삼척시,갈천동,24.0,234.0,4.6,1.0,1.2,4.2
강원,비치힐풀빌라,삼척시,오분동,24.0,135.0,4.0,0.0,1.0,5.0
강원,그리다강릉,강릉시,교동,24.0,112.5,4.5,0.0,1.0,4.5
부산,호텔라온,해운대구,송정동,24.0,225.0,5.0,1.0,2.0,5.0
경북,알토호텔,영주시,휴천동,24.0,255.0,5.0,0.0,0.0,5.0
부산,이안테라디움광안오피스텔,수영구,민락동,24.0,510.0,3.333333333333333,0.0,3.0,3.333333333333333
강원,한화리조트 설악쏘라노,속초시,장사동,24.0,90.0,5.0,0.0,1.0,5.0
강원,해든호텔,속초시,교동,24.0,157.5,3.75,0.0,0.25,3.75
부산,노떼라미아호텔,동구,초량동,24.0,890.0,4.666666666666667,0.3333333333333333,1.0,4.666666666666667
경북,해오름펜션,청도군,운문면,24.0,232.5,5.0,0.0,13.0,5.0
부산,페어필드 바이메리어트 부산,해운대구,중동,24.0,105.0,5.0,1.0,1.0,5.0
강원,탑스텐호텔,강릉시,옥계면,24.0,450.0,3.0,0.0,2.0,3.0
강원,썬크루즈호텔&리조트,강릉시,강동면,24.0,210.0,4.75,0.25,2.0,4.5
강원,삼척펜션오라,삼척시,근덕면,24.0,240.0,2.5,0.0,1.0,2.5
부산,호텔G7,부산진구,범천동,24.0,165.0,2.0,0.5,0.0,2.0
전북,브라운도트 부안변산점,부안군,부안읍,24.0,200.0,5.0,0.6666666666666666,0.0,4.333333333333333
강원,용펜션,양양군,강현면,24.0,340.0,5.0,0.6666666666666666,2.0,5.0
대구,아리아나호텔,수성구,두산동,24.0,135.0,4.0,0.0,1.0,4.0
경북,북홈게스트하우스,경주시,신평동,24.0,150.0,5.0,1.0,0.0,5.0
경북,낙안재,경주시,사정동,24.0,135.0,4.0,0.0,1.0,4.0
경북,라한셀렉트 경주,경주시,신평동,24.0,260.0,4.833333333333333,0.1666666666666666,1.3333333333333333,4.833333333333333
경북,아이콘모텔,경주시,노서동,24.0,795.0,2.5,0.0,1.0,2.5
강원,롯데리조트 속초,속초시,대포동,24.0,102.0,4.6,0.0,0.4,4.6
부산,라발스호텔,영도구,봉래동1가,24.0,144.0,4.6,0.0,0.4,4.6
부산,한화리조트 해운대,해운대구,우동,24.0,510.0,4.0,0.5,2.0,4.0
강원,하늘그린캠프,인제군,상남면,24.0,510.0,4.0,0.5,1.0,4.0
강원,신안종합리조트,횡성군,둔내면,24.0,240.0,5.0,0.0,3.0,5.0
강원,소호259하우스,속초시,동명동,24.0,75.0,4.0,0.0,0.0,3.5
제주특별자치도,호텔하루,제주시,연동,24.0,180.0,2.0,0.0,1.0,2.0
제주특별자치도,해뜨는성펜션,서귀포시,성산읍,24.0,165.0,5.0,0.0,1.5,5.0
부산,웨스틴조선호텔 부산점,해운대구,우동,24.0,190.0,4.5,0.8333333333333334,1.5,4.5
부산,페어필드바이메리어트 부산송도비치,서구,암남동,24.0,140.0,4.0,0.0,0.0,4.0
강원,J블럭,강릉시,옥천동,24.0,90.0,4.5,0.5,0.0,2.5
강원,켄싱턴리조트 설악밸리,고성군,토성면,24.0,262.5,4.5,0.0,5.0,4.5
강원,라마다호텔&스위트 평창,평창군,대관령면,24.0,225.0,4.0,0.0,0.0,4.0
경북,시에나게스트하우스,경주시,구황동,24.0,105.0,4.0,0.0,1.0,4.0
경북,리버틴호텔 경주점,경주시,노서동,24.0,247.5,4.5,0.75,0.25,4.5
경북,한화리조트 경주,경주시,북군동,24.0,160.0,4.333333333333333,0.6666666666666666,3.6666666666666665,4.333333333333333
울산,토요코인호텔 울산삼산점,남구,삼산동,24.0,105.0,5.0,0.0,3.0,5.0
부산,켄트호텔 광안리 by 켄싱턴,수영구,광안동,24.0,52.5,3.75,0.0,3.0,3.75
강원,소노벨비발디파크 D동,홍천군,서면,24.0,120.0,5.0,0.0,1.0,5.0
강원,강릉씨티호텔,강릉시,교동,24.0,180.0,4.0,1.0,1.0,4.0
강원,블루호라이즌,속초시,조양동,24.0,105.0,3.5,0.0,1.0,3.0
강원,라마다호텔 속초,속초시,대포동,24.0,60.0,4.0,0.5,2.0,4.0
경북,영덕바다소리펜션,영덕군,강구면,24.0,150.0,5.0,0.0,2.0,3.0
강원,센텀마크호텔 양양,양양군,양양읍,24.0,465.0,4.0,0.0,1.0,4.0
강원,셀몬모텔,강릉시,교동,24.0,270.0,3.0,0.0,1.0,3.0
강원,오션투유리조트 속초설악비치 호텔앤콘도,고성군,죽왕면,24.0,405.0,4.5,0.5,6.0,4.25
강원,체스터톤스속초,속초시,교동,24.0,228.0,4.6,0.4,4.4,4.6
경북,STX리조트,문경시,농암면,24.0,130.0,5.0,1.0,5.0,5.0
강원,오크밸리리조트 골프콘도B동,원주시,지정면,24.0,195.0,4.5,1.0,5.0,4.5
강원,에스파스호스텔,춘천시,효자동,24.0,90.0,3.5,0.0,0.0,3.5
강원,강문애게스트하우스,강릉시,강문동,24.0,322.5,4.5,0.0,0.5,4.0
경북,INN경주게스트호텔,경주시,성건동,24.0,60.0,4.0,0.5,0.0,4.0
부산,르컬렉티브 부산역,동구,초량동,24.0,110.0,5.0,0.0,3.0,5.0
강원,백도해수욕장오토캠핑장,고성군,죽왕면,24.0,520.0,4.0,0.6666666666666666,7.0,4.0
경북,가야미니호텔,경주시,황오동,24.0,80.0,2.6666666666666665,0.3333333333333333,0.0,3.0
부산,그레이193,수영구,민락동,24.0,705.0,3.5,0.0,2.0,3.0
부산,라마다앙코르해운대호텔,해운대구,우동,24.0,84.0,3.6,0.6,1.0,3.6
경북,문수산 자연휴양림 야영장,봉화군,봉성면,24.0,645.0,5.0,0.5,1.0,5.0
경북,아쿠아베이,포항시,남구,24.0,135.0,5.0,0.0,2.0,5.0
대구,부띠끄시티테라스3차오피스텔,동구,신천동,24.0,105.0,5.0,1.0,0.0,5.0
대구,동대구유성푸르나임오피스텔,동구,신천동,24.0,45.0,5.0,0.0,0.5,5.0
강원,피카소호텔,동해시,천곡동,24.0,105.0,4.0,0.5,3.0,4.0
강원,컨피네스오션스위트,강릉시,사천면,24.0,150.0,5.0,0.0,2.0,5.0
부산,시티호텔,동구,초량동,24.0,285.0,4.0,0.0,1.0,4.0
부산,라마다앙코르 부산역호텔,동구,초량동,24.0,192.0,4.4,0.6,0.4,4.4
경북,씨스톤펜션,포항시,북구,24.0,120.0,4.0,0.5,1.0,4.5
경북,황룡원,경주시,신평동,24.0,150.0,5.0,1.0,1.0,5.0
강원,만월도,양양군,현남면,24.0,75.0,3.5,0.5,0.0,3.5
경남,라포르,사천시,사천읍,24.0,45.0,3.0,0.0,3.0,3.0
부산,다온채,수영구,민락동,24.0,150.0,4.5,0.5,1.0,4.5
부산,르컬렉티브 오시리아,기장군,기장읍,24.0,160.0,5.0,0.0,1.0,5.0
부산,씨엘오션호텔,강서구,명지동,24.0,150.0,5.0,0.0,0.0,4.5
경남,다온호텔,김해시,어방동,24.0,90.0,2.0,0.5,0.0,1.0
경북,덕구온천리조트,울진군,북면,24.0,120.0,4.0,1.0,4.0,4.0
강원,KT&G상상마당 춘천,춘천시,삼천동,24.0,255.0,4.0,1.0,3.0,4.0
강원,주문진라일플로리스4차,강릉시,주문진읍,24.0,300.0,3.0,1.0,9.0,3.0
경북,잎새달스므날,경주시,황남동,24.0,105.0,1.5,0.0,1.0,1.5
강원,동해보양온천컨벤션호텔 별관,동해시,망상동,24.0,190.0,5.0,0.0,6.0,5.0
강원,동해보양온천컨벤션호텔,동해시,망상동,24.0,225.0,3.5,0.0,5.25,3.5
강원,소노벨비발디파크 B동,홍천군,서면,24.0,300.0,4.5,0.5,2.0,4.5
경북,락희원한옥민박,경주시,황남동,24.0,140.0,5.0,0.0,1.0,5.0
경북,우리들펜션,포항시,남구,24.0,180.0,1.0,0.0,1.0,1.0
울산,롯데시티호텔 울산,남구,달동,24.0,90.0,4.0,0.0,1.0,4.0
경북,오릉한옥게스트하우스,경주시,사정동,24.0,150.0,5.0,0.0,1.0,5.0
경북,KT경주수련관,경주시,신평동,24.0,460.0,5.0,1.0,1.0,5.0
경북,고와스테이,경주시,사정동,24.0,150.0,3.0,0.0,1.0,2.0
강원,어반스테이 속초등대점,속초시,영랑동,24.0,780.0,4.5,0.0,1.0,4.5
경북,벤투스풀빌라,경주시,천북면,24.0,195.0,4.0,0.0,3.0,4.0
경북,경주호랑이펜션,경주시,천북면,24.0,240.0,3.0,1.0,9.0,3.0
경북,아실리펜션,울진군,금강송면,24.0,420.0,4.0,0.0,4.0,4.0
강원,한화리조트 설악별관,속초시,장사동,24.0,262.5,1.75,0.0,5.0,2.0
강원,더샵펜션,고성군,현내면,24.0,150.0,5.0,0.5,3.0,5.0
부산,베니키아해운대호텔마리안느,해운대구,중동,24.0,45.0,4.0,0.0,1.0,3.5
부산,이비스앰배서더호텔 부산시티센터점,부산진구,부전동,24.0,735.0,4.0,0.0,3.0,4.0
강원,화천광바위펜션,화천군,하남면,24.0,195.0,3.0,0.5,0.0,3.0
부산,웻에버,수영구,민락동,24.0,195.0,5.0,0.0,1.0,5.0
경북,슬로우오션&히든포레스트풀빌라,포항시,북구,24.0,290.0,4.0,0.0,1.0,4.0
강원,발리까미펜션,강릉시,저동,24.0,150.0,5.0,0.0,1.0,5.0
강원,속초휘테,속초시,동명동,24.0,195.0,4.0,0.0,1.0,4.0
강원,은빛바다펜션,양양군,강현면,24.0,165.0,5.0,0.0,6.0,5.0
부산,넘버25 남포대청점,중구,대청동2가,24.0,80.0,2.0,0.3333333333333333,3.0,3.0
경남,U모텔,산청군,산청읍,24.0,180.0,5.0,0.5,0.0,5.0
경남,한화리조트 거제벨버디어,거제시,장목면,24.0,306.0,4.6,0.0,2.0,4.4
경남,바덴펜션,남해군,삼동면,24.0,180.0,4.0,0.0,2.0,4.0
경북,숲머리민박,경주시,보문동,24.0,170.0,3.6666666666666665,0.0,4.0,3.0
부산,모임 미니 호텔,수영구,광안동,24.0,45.0,5.0,0.0,3.0,5.0
대구,칸모텔,동구,신암동,24.0,80.0,4.333333333333333,0.3333333333333333,1.0,4.333333333333333
경북,포데로사게스트하우스,포항시,북구,24.0,75.0,3.5,0.5,0.0,3.5
울산,태화연오토캠핑장,중구,태화동,24.0,225.0,4.5,0.5,3.0,4.5
경북,펜션다솔강,경주시,배동,24.0,150.0,4.5,0.0,2.0,4.0
강원,설해원,양양군,손양면,24.0,105.0,5.0,1.0,3.0,5.0
강원,하이원그랜드호텔,정선군,사북읍,24.0,135.0,4.0,0.0,3.0,4.0
경북,미드나잇 인 경주,경주시,성동동,24.0,367.5,5.0,0.5,1.0,5.0
울산,VIP호텔,남구,삼산동,24.0,735.0,3.0,0.5,0.0,3.0
강원,강릉별당,강릉시,포남동,24.0,530.0,5.0,0.3333333333333333,1.0,5.0
경북,경주봉황맨션,경주시,노동동,24.0,105.0,4.0,0.0,1.0,4.0
경북,풍뎅이스테이,경주시,진현동,24.0,60.0,3.0,0.0,0.0,3.0
부산,블루밍,부산진구,부전동,24.0,705.0,3.0,0.0,1.0,3.0
경북,황오1976,경주시,황오동,24.0,165.0,5.0,0.0,2.0,5.0
강원,용평리조트 그린피아콘도,평창군,대관령면,24.0,160.0,4.0,0.0,3.0,4.0
경북,별고을오토캠핑장,성주군,금수면,24.0,430.0,4.0,0.6666666666666666,4.0,3.333333333333333
제주특별자치도,더호텔,서귀포시,서귀동,24.0,135.0,4.0,0.5,1.0,4.5
경북,SL호텔,경주시,충효동,24.0,75.0,4.5,0.0,1.0,4.5
경북,프룩스플럭스호텔,경주시,양남면,24.0,590.0,5.0,0.0,1.6666666666666667,5.0
경남,창원M모텔,창원시,성산구,24.0,795.0,5.0,0.0,1.0,5.0
울산,64인호텔,남구,삼산동,24.0,30.0,2.0,0.0,1.0,1.0
부산,파라다이스호텔 부산,해운대구,중동,24.0,190.0,5.0,0.3333333333333333,1.0,5.0
경북,샤르망펜션,경주시,동방동,24.0,345.0,3.5,0.5,5.0,3.5
강원,더베네치아스위트호텔,춘천시,효자동,24.0,45.0,4.0,0.0,0.5,4.0
강원,봄스테이,춘천시,효자동,24.0,580.0,4.666666666666667,0.3333333333333333,0.6666666666666666,5.0
강원,라카이샌드파인,강릉시,안현동,24.0,277.5,4.25,0.5,2.0,4.25
부산,어반스테이 서면,부산진구,부전동,24.0,105.0,4.0,1.0,0.0,4.0
부산,호텔라인,연제구,연산동,24.0,60.0,4.0,0.0,0.0,4.0
강원,오크밸리리조트 스키콘도D,원주시,지정면,24.0,165.0,4.0,0.0,11.0,4.0
제주특별자치도,청춘게스트하우스,서귀포시,서귀동,24.0,180.0,5.0,0.0,0.0,5.0
경북,비다펠리즈풀빌라,포항시,남구,24.0,180.0,5.0,0.0,3.0,5.0
부산,더반호텔 해운대점,해운대구,우동,24.0,165.0,4.5,0.0,2.0,4.5
경북,물리적공간,경주시,천북면,24.0,600.0,5.0,0.0,3.0,5.0
강원,씨크루즈호텔속초,속초시,청학동,24.0,80.0,4.333333333333333,0.6666666666666666,1.0,4.333333333333333
강원,썬라이즈호텔,속초시,금호동,24.0,120.0,4.0,0.6666666666666666,3.0,4.0
강원,리센오션파크속초A동,속초시,조양동,24.0,150.0,3.5,0.5,1.0,3.5
부산,라찌모텔,해운대구,재송동,24.0,105.0,1.5,0.5,1.0,1.0
강원,쏠비치 양양,양양군,손양면,24.0,120.0,3.25,0.5,1.5,3.25
대구,한옥1957,중구,인교동,24.0,90.0,5.0,0.0,0.0,4.5
대구,토요코인 동성로점,중구,동성로3가,24.0,48.0,4.6,0.2,0.8,4.6
강원,켄싱턴리조트 설악비치,고성군,토성면,24.0,180.0,3.333333333333333,1.0,1.0,3.333333333333333
부산,토요코인호텔 부산해운대2호점,해운대구,우동,24.0,90.0,5.0,1.0,2.0,5.0
부산,그랜드베른호텔,영도구,청학동,24.0,705.0,4.5,0.0,1.0,4.5
강원,씨마크호텔,강릉시,강문동,24.0,66.0,4.8,0.0,1.0,4.6
강원,호텔탑스빌,강릉시,강동면,24.0,735.0,5.0,0.0,0.0,5.0
강원,알로하서프,강릉시,옥계면,24.0,120.0,2.333333333333333,0.6666666666666666,0.0,2.0
경남,화왕산자연휴양림,창녕군,고암면,24.0,180.0,5.0,1.0,0.0,5.0
강원,알펜시아 홀리데이인리조트호텔,평창군,대관령면,24.0,360.0,4.0,0.6666666666666666,2.0,4.0
강원,아이체크현진호텔,동해시,천곡동,24.0,45.0,4.0,0.0,1.0,3.0
경북,포항글램핑앤카라반,포항시,남구,24.0,900.0,5.0,0.5,1.0,5.0
대구,팔공산온천관광호텔,동구,용수동,24.0,75.0,3.5,0.5,1.5,4.0
부산,마리나레지던스호텔,동구,초량동,24.0,420.0,4.0,0.5,0.0,4.0
강원,하이원리조트 힐콘도,정선군,고한읍,24.0,90.0,5.0,0.0,4.0,5.0
강원,마리나베이 속초,속초시,조양동,24.0,45.0,4.5,0.0,2.0,4.5
강원,동명항모아모텔,속초시,동명동,24.0,45.0,3.0,0.0,1.0,3.0
강원,캠핑느루,고성군,토성면,24.0,435.0,5.0,0.5,1.0,5.0
강원,디그니티호텔,양양군,양양읍,24.0,366.0,5.0,0.4,1.0,5.0
강원,게스트하우스 다온,강릉시,교동,24.0,270.0,4.0,0.0,0.0,4.0
강원,매봉힐링쉼터오토캠핑장,원주시,신림면,24.0,1350.0,5.0,1.0,3.0,5.0
강원,거진오션상떼빌아파트,고성군,거진읍,24.0,330.0,4.0,0.0,3.0,4.0
강원,설악빌리지,속초시,조양동,24.0,450.0,1.5,0.0,3.0,1.0
경남,골든튤립호텔남강,진주시,동성동,24.0,90.0,3.0,0.0,1.0,3.5
경남,아시아레이크사이드호텔,진주시,판문동,24.0,75.0,3.0,0.0,1.0,3.0
경북,금은장여인숙,안동시,광석동,24.0,90.0,3.0,1.0,0.0,4.0
경북,락희원,경주시,황남동,24.0,165.0,5.0,0.0,1.0,5.0
경북,블루원리조트,경주시,천군동,24.0,105.0,3.0,0.0,3.0,3.0
강원,에픽서프,양양군,현남면,24.0,375.0,1.0,0.0,1.0,1.0
충남,블루아라펜션,태안군,안면읍,24.0,705.0,3.0,0.5,2.0,4.0
대구,앞산비즈니스호텔,남구,대명동,24.0,45.0,3.0,0.0,0.0,3.0
부산,바다풍경펜션,해운대구,중동,24.0,210.0,3.0,0.0,3.0,3.0
전남,굿데이,광양시,중동,24.0,60.0,4.666666666666667,0.0,0.0,5.0
부산,그리핀베이 호텔,중구,남포동4가,24.0,75.0,4.0,0.0,0.0,4.0
경북,G하우스,경주시,노서동,24.0,970.0,5.0,1.0,1.0,5.0
부산,호텔센트럴베이,수영구,광안동,24.0,100.0,5.0,1.0,2.0,5.0
부산,브라운도트호텔 서면범천점,부산진구,범천동,24.0,510.0,2.75,0.75,1.0,2.0
경북,캐슬모텔,안동시,광석동,24.0,1125.0,3.0,0.0,0.5,3.0
강원,Kt수련관,평창군,용평면,24.0,420.0,5.0,1.0,2.0,5.0
강원,알프스비치,양양군,현북면,24.0,70.0,3.0,0.3333333333333333,3.0,3.0
울산,스타즈호텔 울산점,남구,삼산동,24.0,60.0,4.5,0.75,1.0,4.5
경북,안동그랜드호텔,안동시,성곡동,24.0,220.0,5.0,1.0,2.0,5.0
대구,호텔크라페 성서점,달서구,호림동,24.0,150.0,3.5,0.0,1.0,4.0
강원,플레인호텔,춘천시,삼천동,24.0,210.0,5.0,0.0,1.5,5.0
충남,모드니펜션,태안군,소원면,24.0,120.0,5.0,0.3333333333333333,3.0,5.0
서울,스테이락호텔,중구,충무로4가,24.0,180.0,5.0,0.0,3.0,5.0
강원,망상한옥타운,동해시,망상동,24.0,120.0,3.0,0.0,2.0,3.0
경북,스카이글램핑,경주시,하동,24.0,150.0,5.0,0.0,1.0,5.0
강원,두잇192펜션,고성군,현내면,24.0,360.0,3.333333333333333,0.0,0.0,3.333333333333333
강원,이지무인텔,동해시,부곡동,24.0,135.0,5.0,0.0,1.0,5.0
부산,하운드호텔 기장일광점,기장군,일광읍,24.0,135.0,5.0,0.0,1.0,5.0
강원,올림피아호텔,강릉시,포남동,24.0,190.0,3.6666666666666665,0.3333333333333333,4.0,3.6666666666666665
경북,신라부티크호텔,경주시,노서동,24.0,60.0,1.0,0.0,1.0,1.0
강원,힐스타풀빌라,양양군,서면,24.0,255.0,5.0,0.0,7.0,5.0
대구,H호텔,동구,신천동,24.0,690.0,4.333333333333333,0.6666666666666666,3.0,4.333333333333333
대구,라벨라호텔,중구,삼덕동1가,24.0,135.0,5.0,0.0,0.0,5.0
강원,뉴동해관광호텔,동해시,천곡동,24.0,225.0,5.0,0.5,1.0,5.0
부산,마티에오시리아호텔,기장군,기장읍,24.0,180.0,5.0,0.0,2.0,5.0
부산,더웨이호텔,동구,초량동,24.0,105.0,3.0,0.5,0.0,2.0
강원,용화W펜션,삼척시,근덕면,24.0,90.0,3.0,0.0,1.0,3.0
울산,울산시티호텔,남구,달동,24.0,210.0,4.75,0.5,0.5,4.75
부산,브라운도트호텔 기장연화리점,기장군,기장읍,24.0,75.0,5.0,0.0,1.0,5.0
부산,쌍마모텔,부산진구,부전동,24.0,120.0,4.0,0.3333333333333333,0.0,3.0
강원,비올라펜션,평창군,대관령면,24.0,540.0,4.0,0.3333333333333333,4.0,4.0
경북,힐튼호텔 경주,경주시,신평동,24.0,232.5,4.5,0.25,1.5,4.5
경북,36오도펜션,포항시,북구,24.0,90.0,4.0,0.0,1.0,3.0
경북,아기별키즈풀빌라,포항시,남구,24.0,390.0,4.0,0.5,4.0,4.0
부산,광안에이파크오션오피스텔,수영구,광안동,24.0,255.0,5.0,0.0,1.0,5.0
